Institution,ID,Lived,LivedB,Year,SRP,Pknown,Groupsize,GS,Males,Females,UD,PM,PF,PUD,SIRE,DAM
SLIMBRIDG,23386935 | [SLIMBRIDG/1020],YES,1,1999,NA,0,56 (25M/26F/5NA),56,25,26,5,0.446,0.464,0.089,NA,NA
SLIMBRIDG,23539864 | [SLIMBRIDG/3333],YES,1,2008,NA,0,25 (13M/12F),25,13,12,0,0.52,0.48,0,NA,NA
SLIMBRIDG,26387327 | [SLIMBRIDG/4504],YES,1,2009,NA,0,32 (16M/16F),32,16,16,0,0.5,0.5,0,NA,NA
SLIMBRIDG,26387328 | [SLIMBRIDG/4505],YES,1,2009,NA,0,32 (16M/16F),32,16,16,0,0.5,0.5,0,NA,NA
SLIMBRIDG,26387329 | [SLIMBRIDG/4506],YES,1,2009,NA,0,32 (16M/16F),32,16,16,0,0.5,0.5,0,NA,NA
SLIMBRIDG,26538312 | [CHESTER/CZ768],YES,1,2003,NA,0,61 (27M/29F/5NA),61,27,29,5,0.443,0.475,0.082,NA,NA
SLIMBRIDG,27044501 | [SLIMBRIDG/1017],YES,1,1999,NA,0,56 (26/25F/5NA),56,26,25,5,0.464,0.446,0.089,NA,NA
SLIMBRIDG,27044502 | [SLIMBRIDG/3330],YES,1,2008,NA,0,25 (14M/11F),25,14,11,0,0.56,0.44,0,NA,NA
SLIMBRIDG,27044503 | [SLIMBRIDG/3334],YES,1,2008,NA,0,25 (13M/12F),25,13,12,0,0.52,0.48,0,NA,NA
SLIMBRIDG,27044504 | [SLIMBRIDG/3328],YES,1,2008,NA,0,25 (14M/11F),25,14,11,0,0.56,0.44,0,NA,NA
SLIMBRIDG,27044539 | [SLIMBRIDG/1018],YES,1,1999,NA,0,56 (26M/25F/5NA),25,26,25,5,1.04,1,0.2,NA,NA
SLIMBRIDG,27044540 | [SLIMBRIDG/3331],YES,1,2008,NA,0,25 (13M/12F),25,13,12,0,0.52,0.48,0,NA,NA
SLIMBRIDG,27044541 | [LLANELLI/1345],YES,1,1999,NA,0,56 (26M/25F/5NA),25,26,25,5,1.04,1,0.2,NA,NA
SLIMBRIDG,27044542 | [SLIMBRIDG/3332],YES,1,2008,NA,0,25 (13M/12F),25,13,12,0,0.52,0.48,0,NA,NA
SLIMBRIDG,27044543 | [SLIMBRIDG/1029],YES,1,2002,NA,0,58 (26M/27F/5NA),58,26,27,5,0.448,0.466,0.086,NA,NA
SLIMBRIDG,27044544 | [LLANELLI/1344],YES,1,1998,NA,0,46 (21M/20F/5NA),46,21,20,5,0.457,0.435,0.109,NA,NA
SLIMBRIDG,27044547 | [SLIMBRIDG/1013],YES,1,1997,NA,0,42 (19M/18F/5NA),42,19,18,5,0.452,0.429,0.119,NA,NA
SLIMBRIDG,27044548 | [SLIMBRIDG/1023],YES,1,1999,NA,0,56 (25M/26F/5NA),56,25,26,5,0.446,0.464,0.089,NA,NA
SLIMBRIDG,27044640 | [SLIMBRIDG/4507],YES,1,2009,NA,0,25 (13M/12F),25,13,12,0,0.52,0.48,0,NA,NA
SLIMBRIDG,27044641 | [SLIMBRIDG/4508],YES,1,2009,NA,0,25 (13M/12F),25,13,12,0,0.52,0.48,0,NA,NA
SLIMBRIDG,27045022 | [SLIMBRIDG/1022],YES,1,1999,NA,0,56 (25M/26F/5NA),56,25,26,5,0.446,0.464,0.089,NA,NA
SLIMBRIDG,27045025 | [SLIMBRIDG/5127],YES,1,2009,NA,0,25 (14M/11F),25,14,11,0,0.56,0.44,0,NA,NA
SLIMBRIDG,27045028 | [SLIMBRIDG/5130],YES,1,2009,NA,0,25 (14M/11F),25,14,11,0,0.56,0.44,0,NA,NA
SLIMBRIDG,FPG12-00036 | [SLIMBRIDG/7667],YES,1,2014,NA,0,34 (17M/14F/3NA),34,17,14,3,0.5,0.412,0.088,NA,NA
SLIMBRIDG,FPG12-00037 | [WLDFWL TR/2522],YES,1,2014,NA,0,34 (17M/14F/3NA),34,17,14,3,0.5,0.412,0.088,NA,NA
SLIMBRIDG,FPG16-03624 | [SLIMBRIDG/113394],YES,1,2017,NA,0,19 (14M/5F),19,14,5,0,0.737,0.263,0,NA,NA
SLIMBRIDG,MIG12-28682896 | [SLIMBRIDG/341],YES,1,1989,NA,0,39 (18M/16F/5NA),39,18,16,5,0.462,0.41,0.128,NA,NA
SLIMBRIDG,MIG12-28683232 | [SLIMBRIDG/89],YES,1,1998,NA,0,46 (22M/19F/5NA),46,22,19,5,0.478,0.413,0.109,NA,NA
SLIMBRIDG,MIG12-28683324 | [SLIMBRIDG/190],YES,1,1999,NA,0,56 (26M/25F/5NA),56,26,25,5,0.464,0.446,0.089,NA,NA
SLIMBRIDG,MIG12-28683325 | [SLIMBRIDG/1015],YES,1,1998,NA,0,46 (21M/20F/5NA),46,21,20,5,0.457,0.435,0.109,NA,NA
SLIMBRIDG,MIG12-28926118 | [SLIMBRIDG/1016],YES,1,1999,NA,0,56 (26M/25F/5NA),56,26,25,5,0.464,0.446,0.089,NA,NA
SLIMBRIDG,MIG12-29038042 | [SLIMBRIDG/6373],YES,1,2005,NA,0,22 (10M/12F),22,10,12,0,0.455,0.545,0,NA,NA
SLIMBRIDG,MIG12-29145246 | [SLIMBRIDG/1021],YES,1,1999,NA,0,56 (25M/26F/5NA),56,25,26,5,0.446,0.464,0.089,NA,NA
SLIMBRIDG,MIG12-29453658 | [SLIMBRIDG/1011],YES,1,1992,NA,0,40 (18M/17F/5NA),40,18,17,5,0.45,0.425,0.125,NA,NA
SLIMBRIDG,MIG12-29453948 | [LLANELLI/1342],YES,1,2011,NA,0,44 (22M/17F/5NA),44,22,17,5,0.5,0.386,0.114,NA,NA
SLIMBRIDG,MIG12-29453949 | [SLIMBRIDG/6820],YES,1,2011,NA,0,44 (21M/18F/5NA),44,21,18,5,0.477,0.409,0.114,NA,NA
SLIMBRIDG,MIG12-29453950 | [BURSCOUGH/3824],YES,1,2011,NA,0,44 (21M/18F/5NA),44,21,18,5,0.477,0.409,0.114,NA,NA
SLIMBRIDG,MIG12-29454059 | [SLIMBRIDG/6958],YES,1,2011,NA,0,44 (21M/18F/5NA),44,21,18,5,0.477,0.409,0.114,NA,NA
SLIMBRIDG,MIG12-29454060 | [LLANELLI/1343],YES,1,2011,NA,0,44 (21M/18F/5NA),44,21,18,5,0.477,0.409,0.114,NA,NA
SLIMBRIDG,MIG12-29647382 | [SLIMBRIDG/3335],YES,1,2008,NA,0,25 (13M/12F),25,13,12,0,0.52,0.48,0,NA,NA
SLIMBRIDG,MIG12-29917744 | [SLIMBRIDG/3329],YES,1,2008,NA,0,25 (14M/11F),25,14,11,0,0.56,0.44,0,NA,NA
HUNBSTRND,11737990 | [HUNBSTRND/201106],YES,1,2001,2 (1M/1F),1,20 (8M/4F/8NA),20,8,4,8,0.4,0.2,0.4,7,7
HUNBSTRND,11737992 | [HUNBSTRND/201104],YES,1,2001,2 (1M/1F),1,20 (7M/5F/8NA),20,7,5,8,0.35,0.25,0.4,7,7
HUNBSTRND,11737995 | [HUNBSTRND/201102],YES,1,2001,2 (1M/1F),1,20 (7M/5F/8NA),20,7,5,8,0.35,0.25,0.4,7,7
HUNBSTRND,1476888 | [HUNBSTRND/960176],NO,0,1996,2 (1M/1F),1,12 (6M/6F),12,6,6,0,0.5,0.5,0,4,4
HUNBSTRND,14845245 | [HUNBSTRND/205033],NO,0,2005,2 (1M/1F),1,16 (6M/9F/1NA),16,6,9,1,0.375,0.563,0.063,11,4
HUNBSTRND,14845246 | [HUNBSTRND/205034],NO,0,2005,2 (1M/1F),1,16 (6M/9F/1NA),16,6,9,1,0.375,0.563,0.063,11,4
HUNBSTRND,14845296 | [HUNBSTRND/201105],YES,1,2001,2 (1M/1F),1,20 (7M/5F/8NA),20,7,5,8,0.35,0.25,0.4,4,4
HUNBSTRND,14845298 | [HUNBSTRND/204037],YES,1,2004,2 (1M/1F),1,21 (6M/10F/5NA),21,6,10,5,0.286,0.476,0.238,10,10
HUNBSTRND,14845299 | [HUNBSTRND/204042],YES,1,2004,2 (1M/1F),1,21 (6M/10F/5NA),21,6,10,5,0.286,0.476,0.238,10,3
HUNBSTRND,14845302 | [HUNBSTRND/205075],YES,1,2005,2 (1M/1F),1,16 (5M/9F/2NA),16,5,9,2,0.313,0.563,0.125,11,11
HUNBSTRND,15946535 [HELSINKI/970131],YES,1,1996,2 (1M/1F),1,12 (6M/5F/1UN),12,6,5,1,0.5,0.417,0.083,7,4
HUNBSTRND,15946536 | [HUNBSTRND/960173],YES,1,1996,2 (1M/1F),1,12 (5M/6F/1UN),12,5,6,1,0.417,0.5,0.083,7,4
HUNBSTRND,15946537 | [HUNBSTRND/960174],YES,1,1996,2 (1M/1F),1,12 (5M/6F/1UN),12,5,6,1,0.417,0.5,0.083,7,4
HUNBSTRND,15946658 | [HUNBSTRND/980138],YES,1,1998,2 (1M/1F),1,13 (6M/7F),13,6,7,0,0.462,0.538,0,9,6
HUNBSTRND,15946659 | [HUNBSTRND/980139],YES,1,1998,2 (1M/1F),1,13 (6M/7F),13,6,7,0,0.462,0.538,0,9,6
HUNBSTRND,15946660 | [HUNBSTRND/980140],YES,1,1998,2 (1M/1F),1,13 (7M/6F),13,7,6,0,0.538,0.462,0,9,6
HUNBSTRND,15946661 | [HUNBSTRND/980141],YES,1,1998,2 (1M/1F),1,13 (7M/6F),13,7,6,0,0.538,0.462,0,9,6
HUNBSTRND,2056979 | [HUNBSTRND/970037],YES,1,1997,2 (1M/1F),1,21 (9M/12F),21,9,12,0,0.429,0.571,0,3,8
HUNBSTRND,2056980 | [HUNBSTRND/970038],YES,1,1997,2 (1M/1F),1,21 (9M/12F),21,9,12,0,0.429,0.571,0,3,8
HUNBSTRND,2056981 | [HUNBSTRND/970039],YES,1,1997,2 (1M/1F),1,21 (10M/11F),21,10,11,0,0.476,0.524,0,3,8
HUNBSTRND,2056982 | [HUNBSTRND/970040],YES,1,1997,2 (1M/1F),1,21 (10M/11F),21,10,11,0,0.476,0.524,0,3,8
HUNBSTRND,2056986 | [HUNBSTRND/970136],YES,1,1997,2 (1M/1F),1,21 (9M/12F),21,9,12,0,0.429,0.571,0,8,5
HUNBSTRND,2056987 | [HUNBSTRND/970137],YES,1,1997,2 (1M/1F),1,21 (9M/12F),21,9,12,0,0.429,0.571,0,8,5
HUNBSTRND,2056988 | [HUNBSTRND/970138],YES,1,1997,2 (1M/1F),1,21 (10M/11F),21,10,11,0,0.476,0.524,0,8,5
HUNBSTRND,2056989 | [HUNBSTRND/970139],YES,1,1997,2 (1M/1F),1,21 (10M/11F),21,10,11,0,0.476,0.524,0,8,5
HUNBSTRND,2056993 | [HUNBSTRND/970149],YES,1,1997,2 (1M/1F),1,21 (10M/11F),21,10,11,0,0.476,0.524,0,5,5
HUNBSTRND,2056994 | [HUNBSTRND/970150],YES,1,1997,2 (1M/1F),1,21 (10M/11F),21,10,11,0,0.476,0.524,0,3,3
HUNBSTRND,24047775 | [HUNBSTRND/205074],YES,1,2005,2 (1M/1F),1,16 (6M/8F/2NA),16,6,8,2,0.375,0.5,0.125,11,11
HUNBSTRND,24047814 | [HUNBSTRND/205035],YES,1,2005,2 (1M/1F),1,16 (5M/9F/2NA),16,5,9,2,0.313,0.563,0.125,11,4
HUNBSTRND,2426697 | [HUNBSTRND/960175],YES,1,1996,2 (1M/1F),1,12 (6M/5F/1NA),12,6,5,1,0.5,0.417,0.083,4,4
HUNBSTRND,24789909 | [KERKRADE/B07312],YES,1,2007,2 (1M/1F),1,43 (20M/22F/1NA),43,20,22,1,0.465,0.512,0.023,13,6
HUNBSTRND,24789945 | [HUNBSTRND/207059],YES,1,2007,2 (1M/1F),1,43 (20M/22F/1NA),43,20,22,1,0.465,0.512,0.023,13,6
HUNBSTRND,25961883 | [HUNBSTRND/209035],NO,0,2009,2 (1M/1F),1,62 (37M/25F),62,37,25,0,0.597,0.403,0,15,8
HUNBSTRND,25961884 | [ZURICH/B40515],YES,1,2009,2 (1M/1F),1,62 (36/25F/1NA),62,36,25,1,0.581,0.403,0.016,15,8
HUNBSTRND,25961885 | [RANUA/214031],YES,1,2009,2 (1M/1F),1,62 (36/25F/1NA),62,36,25,1,0.581,0.403,0.016,15,8
HUNBSTRND,25961886 | [HUNBSTRND/209038],YES,1,2009,2 (1M/1F),1,62 (37M/24F/1NA),62,37,24,1,0.597,0.387,0.016,15,8
HUNBSTRND,25961887 | [AHTARI/214040],YES,1,2009,2 (1M/1F),1,62 (37M/24F/1NA),62,37,24,1,0.597,0.387,0.016,9,8
HUNBSTRND,27093470 | [HUNBSTRND/209044],YES,1,2009,2 (1M/1F),1,62 (36/25F/1NA),62,36,25,1,0.581,0.403,0.016,4,3
HUNBSTRND,27093471 | [HUNBSTRND/209061],YES,1,2009,NA,0,62 (36/25F/1NA),62,36,25,1,0.581,0.403,0.016,NA,NA
HUNBSTRND,27093472 | [HUNBSTRND/209062],YES,1,2009,NA,0,62 (36/25F/1NA),62,36,25,1,0.581,0.403,0.016,NA,NA
HUNBSTRND,27213067 | [HUNBSTRND/209122],NO,0,1999,2 (1M/1F),1,14 (6M/7M/1NA),14,6,7,1,0.429,0.5,0.071,5,5
HUNBSTRND,273896 [HELSINKI/970130],NO,0,1999,2 (1M/1F),1,14 (6M/7M/1NA),14,6,7,1,0.429,0.5,0.071,5,5
HUNBSTRND,4085896 | [HUNBSTRND/200143],YES,1,2000,2 (1M/1F),1,30 (8M/7F/15),30,8,7,15,0.267,0.233,0.5,6,6
HUNBSTRND,4085898 | [HUNBSTRND/200145],NO,0,2000,2 (1M/1F),1,30 (8M/7F/15),30,8,7,15,0.267,0.233,0.5,6,6
HUNBSTRND,4085899 | [HUNBSTRND/200146],NO,0,2000,2 (1M/1F),1,30 (8M/7F/15),30,8,7,15,0.267,0.233,0.5,6,6
HUNBSTRND,4287576 | [HUNBSTRND/200192],YES,1,2000,2 (1M/1F),1,30 (8M/7F/15),30,8,7,15,0.267,0.233,0.5,11,8
HUNBSTRND,4287581 | [HUNBSTRND/960168],YES,1,1996,2 (1M/1F),1,12 (6M/5F/1NA),12,6,5,1,0.5,0.417,0.083,2,7
HUNBSTRND,4287584 | [HUNBSTRND/960177],YES,1,1996,2 (1M/1F),1,12 (5M/6F/1NA),12,5,6,1,0.417,0.5,0.083,4,4
HUNBSTRND,4287590 | [HUNBSTRND/980253],YES,1,1998,2 (1M/1F),1,13 (7M/6F),13,7,6,0,0.538,0.462,0,6,6
HUNBSTRND,4287591 | [HUNBSTRND/980254],YES,1,1998,2 (1M/1F),1,13 (7M/6F),13,7,6,0,0.538,0.462,0,4,4
HUNBSTRND,4287592 | [HUNBSTRND/990119],YES,1,1999,2 (1M/1F),1,14 (6M/7F/2NA),14,6,7,2,0.429,0.5,0.143,5,5
HUNBSTRND,4287593 | [HUNBSTRND/990120],YES,1,1999,2 (1M/1F),1,14 (7M/6F/2NA),14,7,6,2,0.5,0.429,0.143,5,5
HUNBSTRND,4287594 | [HUNBSTRND/990121],YES,1,1999,2 (1M/1F),1,14 (6M/7F2NA),14,6,7,2,0.429,0.5,0.143,5,5
HUNBSTRND,4287595 | [HUNBSTRND/990124],YES,1,1999,2 (1M/1F),1,14 (7M/6F/2NA),14,7,6,2,0.5,0.429,0.143,10,7
HUNBSTRND,4287596 | [HUNBSTRND/990125],YES,1,1999,2 (1M/1F),1,14 (6M/7F/2NA),14,6,7,2,0.429,0.5,0.143,10,7
HUNBSTRND,4287597 | [HUNBSTRND/990126],YES,1,1999,2 (1M/1F),1,14 (7M/6F/2NA),14,7,6,2,0.5,0.429,0.143,10,7
HUNBSTRND,4287598 | [HUNBSTRND/990127],YES,1,1999,2 (1M/1F),1,14 (7M/6F/2NA),14,7,6,2,0.5,0.429,0.143,10,7
HUNBSTRND,4287619 | [HUNBSTRND/200135],YES,1,2000,2 (1M/1F),1,30 (8M/7F/15NA),30,8,7,15,0.267,0.233,0.5,6,11
HUNBSTRND,4287620 | [HUNBSTRND/200136],YES,1,2000,2 (1M/1F),1,30 (8M/7F/15NA),30,8,7,15,0.267,0.233,0.5,6,11
HUNBSTRND,4287621 | [HUNBSTRND/200137],YES,1,2000,2 (1M/1F),1,30 (8M/7F/15NA),30,8,7,15,0.267,0.233,0.5,6,11
HUNBSTRND,4287622 | [HUNBSTRND/200138],YES,1,2000,2 (1M/1F),1,30 (8M/7F/15NA),30,8,7,15,0.267,0.233,0.5,6,11
HUNBSTRND,4287623 | [HUNBSTRND/200139],YES,1,2000,2 (1M/1F),1,30 (8M/7F/15NA),30,8,7,15,0.267,0.233,0.5,6,11
HUNBSTRND,4287624 | [HUNBSTRND/200140],YES,1,2000,2 (1M/1F),1,30 (8M/7F/15NA),30,8,7,15,0.267,0.233,0.5,6,11
HUNBSTRND,4287625 | [HUNBSTRND/200141],YES,1,2000,2 (1M/1F),1,30 (8M/7F/15NA),30,8,7,15,0.267,0.233,0.5,6,6
HUNBSTRND,4287626 | [HUNBSTRND/200142],YES,1,2000,2 (1M/1F),1,30 (8M/7F/15NA),30,8,7,15,0.267,0.233,0.5,6,6
HUNBSTRND,4287627 | [HUNBSTRND/200144],YES,1,2000,2 (1M/1F),1,30 (8M/7F/15NA),30,8,7,15,0.267,0.233,0.5,6,6
HUNBSTRND,4287628 | [HUNBSTRND/200189],YES,1,2000,2 (1M/1F),1,30 (8M/7F/15NA),30,8,7,15,0.267,0.233,0.5,11,8
HUNBSTRND,4287629 | [HUNBSTRND/200190],YES,1,2000,2 (1M/1F),1,30 (8M/7F/15NA),30,8,7,15,0.267,0.233,0.5,11,8
HUNBSTRND,4287630 | [HUNBSTRND/200191],YES,1,2000,2 (1M/1F),1,30 (8M/7F/15NA),30,8,7,15,0.267,0.233,0.5,11,8
HUNBSTRND,5457285 | [HUNBSTRND/201041],NO,0,2001,2 (1M/1F),1,30 (8M/7F/15NA),30,8,7,15,0.267,0.233,0.5,6,11
HUNBSTRND,7899051 | [HUNBSTRND/201103],YES,1,2001,2 (1M/1F),1,20 (8M/5F/7NA),20,8,5,7,0.4,0.25,0.35,7,7
HUNBSTRND,7899052 | [HUNBSTRND/201042],YES,1,2001,2 (1M/1F),1,20 (8M/5F/7NA),20,8,5,7,0.4,0.25,0.35,12,9
HUNBSTRND,846320 | [HUNBSTRND/930173],NO,0,1993,2 (1M/1F),1,8 (3M/4F/1NA),8,3,4,1,0.375,0.5,0.125,4,4
HUNBSTRND,846321 | [HUNBSTRND/930174],NO,0,1993,2 (1M/1F),1,8 (3M/4F/1NA),8,3,4,1,0.375,0.5,0.125,4,4
HUNBSTRND,9489079 | [HUNBSTRND/202225],YES,1,2002,2 (1M/1F),1,24 (10M/7F/7NA),24,10,7,7,0.417,0.292,0.292,NA,8
HUNBSTRND,9489080 | [HUNBSTRND/980137],YES,1,1998,2 (1M/1F),1,13 (6M/7F),13,6,7,0,0.462,0.538,0,9,6
HUNBSTRND,9489093 | [HUNBSTRND/201037],YES,1,2001,2 (1M/1F),1,20 (8M/5F/7NA),20,8,5,7,0.4,0.25,0.35,12,9
HUNBSTRND,9489094 | [HUNBSTRND/201038],YES,1,2001,2 (1M/1F),1,20 (8M/5F/7NA),20,8,5,7,0.4,0.25,0.35,12,9
HUNBSTRND,9489095 | [HUNBSTRND/201039],YES,1,2001,2 (1M/1F),1,20 (8M/5F/7NA),20,8,5,7,0.4,0.25,0.35,12,9
HUNBSTRND,9489096 | [HUNBSTRND/201040],YES,1,2001,2 (1M/1F),1,20 (8M/5F/7NA),20,8,5,7,0.4,0.25,0.35,12,9
HUNBSTRND,9489097 | [HUNBSTRND/201043],YES,1,2001,2 (1M/1F),1,20 (8M/5F/7NA),20,8,5,7,0.4,0.25,0.35,12,9
HUNBSTRND,9489098 | [HUNBSTRND/202074],YES,1,2002,2 (1M/1F),1,24 (9M/8F/7NA),24,9,8,7,0.375,0.333,0.292,NA,8
HUNBSTRND,MIG12-28711747 | [HUNBSTRND/210070],YES,1,2010,2 (1M/1F),1,69 (38M/27F/4NA),69,38,27,4,0.551,0.391,0.058,5,4
HUNBSTRND,MIG12-28711748 | [HUNBSTRND/210071],YES,1,2010,2 (1M/1F),1,69 (39M/26F/4NA),69,39,26,4,0.565,0.377,0.058,5,4
HUNBSTRND,MIG12-28711749 | [HUNBSTRND/210072],YES,1,2010,2 (1M/1F),1,69 (39M/26F/4NA),69,39,26,4,0.565,0.377,0.058,5,4
HUNBSTRND,MIG12-28711750 | [HUNBSTRND/210073],YES,1,2010,2 (1M/1F),1,69 (39M/26F/4NA),69,39,26,4,0.565,0.377,0.058,5,4
HUNBSTRND,MIG12-28996135 | [HUNBSTRND/210074],YES,1,2010,2 (1M/1F),1,69 (38M/27F/4NA),69,39,27,4,0.565,0.391,0.058,5,4
HUNBSTRND,MIG12-28996136 | [HUNBSTRND/210075],YES,1,2010,2 (1M/1F),1,69 (38M/27F/4NA),69,38,27,4,0.551,0.391,0.058,5,4
HUNBSTRND,MIG12-28996137 | [HUNBSTRND/210076],YES,1,2010,2 (1M/1F),1,69 (38M/27F/4NA),69,38,27,4,0.551,0.391,0.058,5,4
HUNBSTRND,MIG12-28996138 | [HUNBSTRND/210077],YES,1,2010,2 (1M/1F),1,69 (38M/27F/4NA),69,38,27,4,0.551,0.391,0.058,5,4
HUNBSTRND,MIG12-28996163 | [HUNBSTRND/208064],YES,1,2008,2 (1M/1F),1,69 (38M/27F/4NA),69,38,27,4,0.551,0.391,0.058,3,2
HUNBSTRND,MIG12-28996164 | [HUNBSTRND/208065],YES,1,2008,2 (1M/1F),1,69 (38M/27F/4NA),69,38,27,4,0.551,0.391,0.058,3,2
HUNBSTRND,MIG12-28996180 | [HUNBSTRND/210051],YES,1,2010,2 (1M/1F),1,69 (38M/27F/4NA),69,38,27,4,0.551,0.391,0.058,5,5
HUNBSTRND,MIG12-28996181 | [HUNBSTRND/210052],YES,1,2010,2 (1M/1F),1,69 (38M/27F/4NA),69,38,27,4,0.551,0.391,0.058,5,5
HUNBSTRND,MIG12-28996182 | [HUNBSTRND/210078],YES,1,2010,2 (1M/1F),1,69 (39M/26F/4NA),69,39,26,4,0.565,0.377,0.058,5,4
HUNBSTRND,ZDW12-00004 | [HUNBSTRND/203038],YES,1,2003,2 (1M/1F),1,31 (10M/11F/10NA),31,10,11,10,0.323,0.355,0.323,9,9
HUNBSTRND,ZDW12-00005 | [HUNBSTRND/203039],YES,1,2003,2 (1M/1F),1,31(11M/10F/10NA),31,11,10,10,0.355,0.323,0.323,9,9
HUNBSTRND,ZDW12-00006 | [HUNBSTRND/203040],YES,1,2003,2 (1M/1F),1,31(11M/10F/10NA),31,11,10,10,0.355,0.323,0.323,9,9
HUNBSTRND,ZDW12-00007 | [HUNBSTRND/203041],YES,1,2003,2 (1M/1F),1,31(11M/10F/10NA),31,11,10,10,0.355,0.323,0.323,9,9
HUNBSTRND,ZDW12-00008 | [HUNBSTRND/203042],NO,0,2003,2 (1M/1F),1,31 (11M/11F/9NA),31,11,11,9,0.355,0.355,0.29,9,4
